agency_cd	site_no	datetime	tz_cd	Height	219428_00065_cd
USGS	12213100	9/28/2022 19:00	PDT	3.36	A
USGS	12213100	9/28/2022 19:15	PDT	3.36	A
USGS	12213100	9/28/2022 19:30	PDT	3.36	A
USGS	12213100	9/28/2022 19:45	PDT	3.36	A
USGS	12213100	9/28/2022 20:00	PDT	3.36	A
USGS	12213100	9/28/2022 20:15	PDT	3.36	A
USGS	12213100	9/28/2022 20:30	PDT	3.36	A
USGS	12213100	9/28/2022 20:45	PDT	3.36	A
USGS	12213100	9/28/2022 21:00	PDT	3.36	A
USGS	12213100	9/28/2022 21:15	PDT	3.36	A
USGS	12213100	9/28/2022 21:30	PDT	3.36	A
USGS	12213100	9/28/2022 21:45	PDT	3.36	A
USGS	12213100	9/28/2022 22:00	PDT	3.36	A
USGS	12213100	9/28/2022 22:15	PDT	3.36	A
USGS	12213100	9/28/2022 22:30	PDT	3.36	A
USGS	12213100	9/28/2022 22:45	PDT	3.36	A
USGS	12213100	9/28/2022 23:00	PDT	3.36	A
USGS	12213100	9/28/2022 23:15	PDT	3.36	A
USGS	12213100	9/28/2022 23:30	PDT	3.36	A
USGS	12213100	9/28/2022 23:45	PDT	3.36	A
USGS	12213100	9/29/2022 0:00	PDT	3.36	A
USGS	12213100	9/29/2022 0:15	PDT	3.36	A
USGS	12213100	9/29/2022 0:30	PDT	3.35	A
USGS	12213100	9/29/2022 0:45	PDT	3.34	A
USGS	12213100	9/29/2022 1:00	PDT	3.33	A
USGS	12213100	9/29/2022 1:15	PDT	3.33	A
USGS	12213100	9/29/2022 1:30	PDT	3.32	A
USGS	12213100	9/29/2022 1:45	PDT	3.31	A
USGS	12213100	9/29/2022 2:00	PDT	3.31	A
USGS	12213100	9/29/2022 2:15	PDT	3.3	A
USGS	12213100	9/29/2022 2:30	PDT	3.3	A
USGS	12213100	9/29/2022 2:45	PDT	3.29	A
USGS	12213100	9/29/2022 3:00	PDT	3.29	A
USGS	12213100	9/29/2022 3:15	PDT	3.29	A
USGS	12213100	9/29/2022 3:30	PDT	3.28	A
USGS	12213100	9/29/2022 3:45	PDT	3.28	A
USGS	12213100	9/29/2022 4:00	PDT	3.28	A
USGS	12213100	9/29/2022 4:15	PDT	3.28	A
USGS	12213100	9/29/2022 4:30	PDT	3.27	A
USGS	12213100	9/29/2022 4:45	PDT	3.27	A
USGS	12213100	9/29/2022 5:00	PDT	3.27	A
USGS	12213100	9/29/2022 5:15	PDT	3.27	A
USGS	12213100	9/29/2022 5:30	PDT	3.27	A
USGS	12213100	9/29/2022 5:45	PDT	3.27	A
USGS	12213100	9/29/2022 6:00	PDT	3.26	A
USGS	12213100	9/29/2022 6:15	PDT	3.26	A
USGS	12213100	9/29/2022 6:30	PDT	3.26	A
USGS	12213100	9/29/2022 6:45	PDT	3.26	A
USGS	12213100	9/29/2022 7:00	PDT	3.26	A
USGS	12213100	9/29/2022 7:15	PDT	3.26	A
USGS	12213100	9/29/2022 7:30	PDT	3.26	A
USGS	12213100	9/29/2022 7:45	PDT	3.26	A
USGS	12213100	9/29/2022 8:00	PDT	3.26	A
USGS	12213100	9/29/2022 8:15	PDT	3.26	A
USGS	12213100	9/29/2022 8:30	PDT	3.26	A
USGS	12213100	9/29/2022 8:45	PDT	3.26	A
USGS	12213100	9/29/2022 9:00	PDT	3.26	A
USGS	12213100	9/29/2022 9:15	PDT	3.26	A
USGS	12213100	9/29/2022 9:30	PDT	3.26	A
USGS	12213100	9/29/2022 9:45	PDT	3.26	A
USGS	12213100	9/29/2022 10:00	PDT	3.26	A
USGS	12213100	9/29/2022 10:15	PDT	3.26	A
USGS	12213100	9/29/2022 10:30	PDT	3.26	A
USGS	12213100	9/29/2022 10:45	PDT	3.26	A
USGS	12213100	9/29/2022 11:00	PDT	3.26	A
USGS	12213100	9/29/2022 11:15	PDT	3.26	A
USGS	12213100	9/29/2022 11:30	PDT	3.26	A
USGS	12213100	9/29/2022 11:45	PDT	3.26	A
USGS	12213100	9/29/2022 12:00	PDT	3.26	A
USGS	12213100	9/29/2022 12:15	PDT	3.26	A
USGS	12213100	9/29/2022 12:30	PDT	3.26	A
USGS	12213100	9/29/2022 12:45	PDT	3.26	A
USGS	12213100	9/29/2022 13:00	PDT	3.26	A
USGS	12213100	9/29/2022 13:15	PDT	3.27	A
USGS	12213100	9/29/2022 13:30	PDT	3.27	A
USGS	12213100	9/29/2022 13:45	PDT	3.27	A
USGS	12213100	9/29/2022 14:00	PDT	3.27	A
USGS	12213100	9/29/2022 14:15	PDT	3.27	A
USGS	12213100	9/29/2022 14:30	PDT	3.27	A
USGS	12213100	9/29/2022 14:45	PDT	3.27	A
USGS	12213100	9/29/2022 15:00	PDT	3.27	A
USGS	12213100	9/29/2022 15:15	PDT	3.27	A
USGS	12213100	9/29/2022 15:30	PDT	3.28	A
USGS	12213100	9/29/2022 15:45	PDT	3.28	A
USGS	12213100	9/29/2022 16:00	PDT	3.28	A
USGS	12213100	9/29/2022 16:15	PDT	3.28	A
USGS	12213100	9/29/2022 16:30	PDT	3.28	A
USGS	12213100	9/29/2022 16:45	PDT	3.28	A
USGS	12213100	9/29/2022 17:00	PDT	3.28	A
USGS	12213100	9/29/2022 17:15	PDT	3.28	A
USGS	12213100	9/29/2022 17:30	PDT	3.28	A
USGS	12213100	9/29/2022 17:45	PDT	3.27	A
USGS	12213100	9/29/2022 18:00	PDT	3.27	A
USGS	12213100	9/29/2022 18:15	PDT	3.27	A
USGS	12213100	9/29/2022 18:30	PDT	3.27	A
USGS	12213100	9/29/2022 18:45	PDT	3.26	A
USGS	12213100	9/29/2022 19:00	PDT	3.26	A
USGS	12213100	9/29/2022 19:15	PDT	3.25	A
USGS	12213100	9/29/2022 19:30	PDT	3.25	A
USGS	12213100	9/29/2022 19:45	PDT	3.25	A
USGS	12213100	9/29/2022 20:00	PDT	3.25	A
USGS	12213100	9/29/2022 20:15	PDT	3.24	A
USGS	12213100	9/29/2022 20:30	PDT	3.24	A
USGS	12213100	9/29/2022 20:45	PDT	3.24	A
USGS	12213100	9/29/2022 21:00	PDT	3.23	A
USGS	12213100	9/29/2022 21:15	PDT	3.23	A
USGS	12213100	9/29/2022 21:30	PDT	3.23	A
USGS	12213100	9/29/2022 21:45	PDT	3.23	A
USGS	12213100	9/29/2022 22:00	PDT	3.23	A
USGS	12213100	9/29/2022 22:15	PDT	3.22	A
USGS	12213100	9/29/2022 22:30	PDT	3.22	A
USGS	12213100	9/29/2022 22:45	PDT	3.22	A
USGS	12213100	9/29/2022 23:00	PDT	3.21	A
USGS	12213100	9/29/2022 23:15	PDT	3.21	A
USGS	12213100	9/29/2022 23:30	PDT	3.21	A
USGS	12213100	9/29/2022 23:45	PDT	3.21	A
USGS	12213100	9/30/2022 0:00	PDT	3.21	A
USGS	12213100	9/30/2022 0:15	PDT	3.2	A
USGS	12213100	9/30/2022 0:30	PDT	3.2	A
USGS	12213100	9/30/2022 0:45	PDT	3.2	A
USGS	12213100	9/30/2022 1:00	PDT	3.2	A
USGS	12213100	9/30/2022 1:15	PDT	3.19	A
USGS	12213100	9/30/2022 1:30	PDT	3.19	A
USGS	12213100	9/30/2022 1:45	PDT	3.19	A
USGS	12213100	9/30/2022 2:00	PDT	3.19	A
USGS	12213100	9/30/2022 2:15	PDT	3.19	A
USGS	12213100	9/30/2022 2:30	PDT	3.18	A
USGS	12213100	9/30/2022 2:45	PDT	3.18	A
USGS	12213100	9/30/2022 3:00	PDT	3.18	A
USGS	12213100	9/30/2022 3:15	PDT	3.18	A
USGS	12213100	9/30/2022 3:30	PDT	3.17	A
USGS	12213100	9/30/2022 3:45	PDT	3.17	A
USGS	12213100	9/30/2022 4:00	PDT	3.17	A
USGS	12213100	9/30/2022 4:15	PDT	3.17	A
USGS	12213100	9/30/2022 4:30	PDT	3.17	A
USGS	12213100	9/30/2022 4:45	PDT	3.17	A
USGS	12213100	9/30/2022 5:00	PDT	3.17	A
USGS	12213100	9/30/2022 5:15	PDT	3.17	A
USGS	12213100	9/30/2022 5:30	PDT	3.17	A
USGS	12213100	9/30/2022 5:45	PDT	3.17	A
USGS	12213100	9/30/2022 6:00	PDT	3.17	A
USGS	12213100	9/30/2022 6:15	PDT	3.17	A
USGS	12213100	9/30/2022 6:30	PDT	3.17	A
USGS	12213100	9/30/2022 6:45	PDT	3.17	A
USGS	12213100	9/30/2022 7:00	PDT	3.17	A
USGS	12213100	9/30/2022 7:15	PDT	3.17	A
USGS	12213100	9/30/2022 7:30	PDT	3.17	A
USGS	12213100	9/30/2022 7:45	PDT	3.17	A
USGS	12213100	9/30/2022 8:00	PDT	3.17	A
USGS	12213100	9/30/2022 8:15	PDT	3.17	A
USGS	12213100	9/30/2022 8:30	PDT	3.17	A
USGS	12213100	9/30/2022 8:45	PDT	3.17	A
USGS	12213100	9/30/2022 9:00	PDT	3.17	A
USGS	12213100	9/30/2022 9:15	PDT	3.17	A
USGS	12213100	9/30/2022 9:30	PDT	3.17	A
USGS	12213100	9/30/2022 9:45	PDT	3.17	A
USGS	12213100	9/30/2022 10:00	PDT	3.17	A
USGS	12213100	9/30/2022 10:15	PDT	3.18	A
USGS	12213100	9/30/2022 10:30	PDT	3.18	A
USGS	12213100	9/30/2022 10:45	PDT	3.19	A
USGS	12213100	9/30/2022 11:00	PDT	3.19	A
USGS	12213100	9/30/2022 11:15	PDT	3.2	A
USGS	12213100	9/30/2022 11:30	PDT	3.2	A
USGS	12213100	9/30/2022 11:45	PDT	3.21	A
USGS	12213100	9/30/2022 12:00	PDT	3.21	A
USGS	12213100	9/30/2022 12:15	PDT	3.21	A
USGS	12213100	9/30/2022 12:30	PDT	3.21	A
USGS	12213100	9/30/2022 12:45	PDT	3.21	A
USGS	12213100	9/30/2022 13:00	PDT	3.22	A
USGS	12213100	9/30/2022 13:15	PDT	3.22	A
USGS	12213100	9/30/2022 13:30	PDT	3.22	A
USGS	12213100	9/30/2022 13:45	PDT	3.22	A
USGS	12213100	9/30/2022 14:00	PDT	3.22	A
USGS	12213100	9/30/2022 14:15	PDT	3.22	A
USGS	12213100	9/30/2022 14:30	PDT	3.22	A
USGS	12213100	9/30/2022 14:45	PDT	3.22	A
USGS	12213100	9/30/2022 15:00	PDT	3.22	A
USGS	12213100	9/30/2022 15:15	PDT	3.22	A
USGS	12213100	9/30/2022 15:30	PDT	3.22	A
USGS	12213100	9/30/2022 15:45	PDT	3.22	A
USGS	12213100	9/30/2022 16:00	PDT	3.22	A
USGS	12213100	9/30/2022 16:15	PDT	3.22	A
USGS	12213100	9/30/2022 16:30	PDT	3.22	A
USGS	12213100	9/30/2022 16:45	PDT	3.22	A
USGS	12213100	9/30/2022 17:00	PDT	3.22	A
USGS	12213100	9/30/2022 17:15	PDT	3.22	A
USGS	12213100	9/30/2022 17:30	PDT	3.22	A
USGS	12213100	9/30/2022 17:45	PDT	3.22	A
USGS	12213100	9/30/2022 18:00	PDT	3.22	A
USGS	12213100	9/30/2022 18:15	PDT	3.22	A
USGS	12213100	9/30/2022 18:30	PDT	3.21	A
USGS	12213100	9/30/2022 18:45	PDT	3.21	A
USGS	12213100	9/30/2022 19:00	PDT	3.21	A
USGS	12213100	9/30/2022 19:15	PDT	3.21	A
USGS	12213100	9/30/2022 19:30	PDT	3.21	A
USGS	12213100	9/30/2022 19:45	PDT	3.21	A
USGS	12213100	9/30/2022 20:00	PDT	3.21	A
USGS	12213100	9/30/2022 20:15	PDT	3.2	A
USGS	12213100	9/30/2022 20:30	PDT	3.2	A
USGS	12213100	9/30/2022 20:45	PDT	3.2	A
USGS	12213100	9/30/2022 21:00	PDT	3.2	A
USGS	12213100	9/30/2022 21:15	PDT	3.2	A
USGS	12213100	9/30/2022 21:30	PDT	3.2	A
USGS	12213100	9/30/2022 21:45	PDT	3.19	A
USGS	12213100	9/30/2022 22:00	PDT	3.19	A
USGS	12213100	9/30/2022 22:15	PDT	3.19	A
USGS	12213100	9/30/2022 22:30	PDT	3.19	A
USGS	12213100	9/30/2022 22:45	PDT	3.19	A
USGS	12213100	9/30/2022 23:00	PDT	3.19	A
USGS	12213100	9/30/2022 23:15	PDT	3.19	A
USGS	12213100	9/30/2022 23:30	PDT	3.19	A
USGS	12213100	9/30/2022 23:45	PDT	3.18	A
USGS	12213100	10/1/2022 0:00	PDT	3.18	A
USGS	12213100	10/1/2022 0:15	PDT	3.18	A
USGS	12213100	10/1/2022 0:30	PDT	3.18	A
USGS	12213100	10/1/2022 0:45	PDT	3.18	A
USGS	12213100	10/1/2022 1:00	PDT	3.18	A
USGS	12213100	10/1/2022 1:15	PDT	3.17	A
USGS	12213100	10/1/2022 1:30	PDT	3.17	A
USGS	12213100	10/1/2022 1:45	PDT	3.17	A
USGS	12213100	10/1/2022 2:00	PDT	3.17	A
USGS	12213100	10/1/2022 2:15	PDT	3.17	A
USGS	12213100	10/1/2022 2:30	PDT	3.17	A
USGS	12213100	10/1/2022 2:45	PDT	3.17	A
USGS	12213100	10/1/2022 3:00	PDT	3.17	A
USGS	12213100	10/1/2022 3:15	PDT	3.17	A
USGS	12213100	10/1/2022 3:30	PDT	3.17	A
USGS	12213100	10/1/2022 3:45	PDT	3.16	A
USGS	12213100	10/1/2022 4:00	PDT	3.16	A
USGS	12213100	10/1/2022 4:15	PDT	3.16	A
USGS	12213100	10/1/2022 4:30	PDT	3.16	A
USGS	12213100	10/1/2022 4:45	PDT	3.16	A
USGS	12213100	10/1/2022 5:00	PDT	3.16	A
USGS	12213100	10/1/2022 5:15	PDT	3.16	A
USGS	12213100	10/1/2022 5:30	PDT	3.16	A
USGS	12213100	10/1/2022 5:45	PDT	3.16	A
USGS	12213100	10/1/2022 6:00	PDT	3.16	A
USGS	12213100	10/1/2022 6:15	PDT	3.16	A
USGS	12213100	10/1/2022 6:30	PDT	3.16	A
USGS	12213100	10/1/2022 6:45	PDT	3.16	A
USGS	12213100	10/1/2022 7:00	PDT	3.16	A
USGS	12213100	10/1/2022 7:15	PDT	3.17	A
USGS	12213100	10/1/2022 7:30	PDT	3.17	A
USGS	12213100	10/1/2022 7:45	PDT	3.17	A
USGS	12213100	10/1/2022 8:00	PDT	3.17	A
USGS	12213100	10/1/2022 8:15	PDT	3.18	A
USGS	12213100	10/1/2022 8:30	PDT	3.18	A
USGS	12213100	10/1/2022 8:45	PDT	3.19	A
USGS	12213100	10/1/2022 9:00	PDT	3.2	A
USGS	12213100	10/1/2022 9:15	PDT	3.2	A
USGS	12213100	10/1/2022 9:30	PDT	3.21	A
USGS	12213100	10/1/2022 9:45	PDT	3.22	A
USGS	12213100	10/1/2022 10:00	PDT	3.23	A
USGS	12213100	10/1/2022 10:15	PDT	3.24	A
USGS	12213100	10/1/2022 10:30	PDT	3.25	A
USGS	12213100	10/1/2022 10:45	PDT	3.26	A
USGS	12213100	10/1/2022 11:00	PDT	3.26	A
USGS	12213100	10/1/2022 11:15	PDT	3.27	A
USGS	12213100	10/1/2022 11:30	PDT	3.28	A
USGS	12213100	10/1/2022 11:45	PDT	3.28	A
USGS	12213100	10/1/2022 12:00	PDT	3.29	A
USGS	12213100	10/1/2022 12:15	PDT	3.29	A
USGS	12213100	10/1/2022 12:30	PDT	3.29	A
USGS	12213100	10/1/2022 12:45	PDT	3.29	A
USGS	12213100	10/1/2022 13:00	PDT	3.3	A
USGS	12213100	10/1/2022 13:15	PDT	3.3	A
USGS	12213100	10/1/2022 13:30	PDT	3.3	A
USGS	12213100	10/1/2022 13:45	PDT	3.3	A
USGS	12213100	10/1/2022 14:00	PDT	3.3	A
USGS	12213100	10/1/2022 14:15	PDT	3.3	A
USGS	12213100	10/1/2022 14:30	PDT	3.3	A
USGS	12213100	10/1/2022 14:45	PDT	3.29	A
USGS	12213100	10/1/2022 15:00	PDT	3.29	A
USGS	12213100	10/1/2022 15:15	PDT	3.29	A
USGS	12213100	10/1/2022 15:30	PDT	3.29	A
USGS	12213100	10/1/2022 15:45	PDT	3.29	A
USGS	12213100	10/1/2022 16:00	PDT	3.28	A
USGS	12213100	10/1/2022 16:15	PDT	3.28	A
USGS	12213100	10/1/2022 16:30	PDT	3.28	A
USGS	12213100	10/1/2022 16:45	PDT	3.28	A
USGS	12213100	10/1/2022 17:00	PDT	3.28	A
USGS	12213100	10/1/2022 17:15	PDT	3.28	A
USGS	12213100	10/1/2022 17:30	PDT	3.27	A
USGS	12213100	10/1/2022 17:45	PDT	3.27	A
USGS	12213100	10/1/2022 18:00	PDT	3.27	A
USGS	12213100	10/1/2022 18:15	PDT	3.27	A
USGS	12213100	10/1/2022 18:30	PDT	3.27	A
USGS	12213100	10/1/2022 18:45	PDT	3.26	A
USGS	12213100	10/1/2022 19:00	PDT	3.26	A
USGS	12213100	10/1/2022 19:15	PDT	3.26	A
USGS	12213100	10/1/2022 19:30	PDT	3.26	A
USGS	12213100	10/1/2022 19:45	PDT	3.25	A
USGS	12213100	10/1/2022 20:00	PDT	3.25	A
USGS	12213100	10/1/2022 20:15	PDT	3.25	A
USGS	12213100	10/1/2022 20:30	PDT	3.25	A
USGS	12213100	10/1/2022 20:45	PDT	3.25	A
USGS	12213100	10/1/2022 21:00	PDT	3.25	A
USGS	12213100	10/1/2022 21:15	PDT	3.25	A
USGS	12213100	10/1/2022 21:30	PDT	3.24	A
USGS	12213100	10/1/2022 21:45	PDT	3.24	A
USGS	12213100	10/1/2022 22:00	PDT	3.24	A
USGS	12213100	10/1/2022 22:15	PDT	3.24	A
USGS	12213100	10/1/2022 22:30	PDT	3.24	A
USGS	12213100	10/1/2022 22:45	PDT	3.23	A
USGS	12213100	10/1/2022 23:00	PDT	3.23	A
USGS	12213100	10/1/2022 23:15	PDT	3.23	A
USGS	12213100	10/1/2022 23:30	PDT	3.23	A
USGS	12213100	10/1/2022 23:45	PDT	3.23	A
USGS	12213100	10/2/2022 0:00	PDT	3.23	A
USGS	12213100	10/2/2022 0:15	PDT	3.22	A
USGS	12213100	10/2/2022 0:30	PDT	3.22	A
USGS	12213100	10/2/2022 0:45	PDT	3.22	A
USGS	12213100	10/2/2022 1:00	PDT	3.22	A
USGS	12213100	10/2/2022 1:15	PDT	3.21	A
USGS	12213100	10/2/2022 1:30	PDT	3.21	A
USGS	12213100	10/2/2022 1:45	PDT	3.21	A
USGS	12213100	10/2/2022 2:00	PDT	3.21	A
USGS	12213100	10/2/2022 2:15	PDT	3.21	A
USGS	12213100	10/2/2022 2:30	PDT	3.21	A
USGS	12213100	10/2/2022 2:45	PDT	3.2	A
USGS	12213100	10/2/2022 3:00	PDT	3.2	A
USGS	12213100	10/2/2022 3:15	PDT	3.2	A
USGS	12213100	10/2/2022 3:30	PDT	3.2	A
USGS	12213100	10/2/2022 3:45	PDT	3.2	A
USGS	12213100	10/2/2022 4:00	PDT	3.19	A
USGS	12213100	10/2/2022 4:15	PDT	3.19	A
USGS	12213100	10/2/2022 4:30	PDT	3.19	A
USGS	12213100	10/2/2022 4:45	PDT	3.19	A
USGS	12213100	10/2/2022 5:00	PDT	3.19	A
USGS	12213100	10/2/2022 5:15	PDT	3.19	A
USGS	12213100	10/2/2022 5:30	PDT	3.19	A
USGS	12213100	10/2/2022 5:45	PDT	3.19	A
USGS	12213100	10/2/2022 6:00	PDT	3.19	A
USGS	12213100	10/2/2022 6:15	PDT	3.19	A
USGS	12213100	10/2/2022 6:30	PDT	3.19	A
USGS	12213100	10/2/2022 6:45	PDT	3.19	A
USGS	12213100	10/2/2022 7:00	PDT	3.19	A
USGS	12213100	10/2/2022 7:15	PDT	3.19	A
USGS	12213100	10/2/2022 7:30	PDT	3.19	A
USGS	12213100	10/2/2022 7:45	PDT	3.19	A
USGS	12213100	10/2/2022 8:00	PDT	3.19	A
USGS	12213100	10/2/2022 8:15	PDT	3.19	A
USGS	12213100	10/2/2022 8:30	PDT	3.19	A
USGS	12213100	10/2/2022 8:45	PDT	3.19	A
USGS	12213100	10/2/2022 9:00	PDT	3.19	A
USGS	12213100	10/2/2022 9:15	PDT	3.2	A
USGS	12213100	10/2/2022 9:30	PDT	3.2	A
USGS	12213100	10/2/2022 9:45	PDT	3.2	A
USGS	12213100	10/2/2022 10:00	PDT	3.2	A
USGS	12213100	10/2/2022 10:15	PDT	3.2	A
USGS	12213100	10/2/2022 10:30	PDT	3.2	A
USGS	12213100	10/2/2022 10:45	PDT	3.2	A
USGS	12213100	10/2/2022 11:00	PDT	3.21	A
USGS	12213100	10/2/2022 11:15	PDT	3.21	A
USGS	12213100	10/2/2022 11:30	PDT	3.21	A
USGS	12213100	10/2/2022 11:45	PDT	3.21	A
USGS	12213100	10/2/2022 12:00	PDT	3.21	A
USGS	12213100	10/2/2022 12:15	PDT	3.21	A
USGS	12213100	10/2/2022 12:30	PDT	3.22	A
USGS	12213100	10/2/2022 12:45	PDT	3.22	A
USGS	12213100	10/2/2022 13:00	PDT	3.22	A
USGS	12213100	10/2/2022 13:15	PDT	3.22	A
USGS	12213100	10/2/2022 13:30	PDT	3.22	A
USGS	12213100	10/2/2022 13:45	PDT	3.23	A
USGS	12213100	10/2/2022 14:00	PDT	3.23	A
USGS	12213100	10/2/2022 14:15	PDT	3.23	A
USGS	12213100	10/2/2022 14:30	PDT	3.23	A
USGS	12213100	10/2/2022 14:45	PDT	3.23	A
USGS	12213100	10/2/2022 15:00	PDT	3.23	A
USGS	12213100	10/2/2022 15:15	PDT	3.23	A
USGS	12213100	10/2/2022 15:30	PDT	3.23	A
USGS	12213100	10/2/2022 15:45	PDT	3.23	A
USGS	12213100	10/2/2022 16:00	PDT	3.23	A
USGS	12213100	10/2/2022 16:15	PDT	3.23	A
USGS	12213100	10/2/2022 16:30	PDT	3.23	A
USGS	12213100	10/2/2022 16:45	PDT	3.23	A
USGS	12213100	10/2/2022 17:00	PDT	3.23	A
USGS	12213100	10/2/2022 17:15	PDT	3.24	A
USGS	12213100	10/2/2022 17:30	PDT	3.24	A
USGS	12213100	10/2/2022 17:45	PDT	3.24	A
USGS	12213100	10/2/2022 18:00	PDT	3.24	A
USGS	12213100	10/2/2022 18:15	PDT	3.24	A
USGS	12213100	10/2/2022 18:30	PDT	3.24	A
USGS	12213100	10/2/2022 18:45	PDT	3.24	A
USGS	12213100	10/2/2022 19:00	PDT	3.24	A
USGS	12213100	10/2/2022 19:15	PDT	3.24	A
USGS	12213100	10/2/2022 19:30	PDT	3.24	A
USGS	12213100	10/2/2022 19:45	PDT	3.24	A
USGS	12213100	10/2/2022 20:00	PDT	3.24	A
USGS	12213100	10/2/2022 20:15	PDT	3.24	A
USGS	12213100	10/2/2022 20:30	PDT	3.24	A
USGS	12213100	10/2/2022 20:45	PDT	3.24	A
USGS	12213100	10/2/2022 21:00	PDT	3.24	A
USGS	12213100	10/2/2022 21:15	PDT	3.24	A
USGS	12213100	10/2/2022 21:30	PDT	3.24	A
USGS	12213100	10/2/2022 21:45	PDT	3.24	A
USGS	12213100	10/2/2022 22:00	PDT	3.24	A
USGS	12213100	10/2/2022 22:15	PDT	3.25	A
USGS	12213100	10/2/2022 22:30	PDT	3.25	A
USGS	12213100	10/2/2022 22:45	PDT	3.25	A
USGS	12213100	10/2/2022 23:00	PDT	3.25	A
USGS	12213100	10/2/2022 23:15	PDT	3.25	A
USGS	12213100	10/2/2022 23:30	PDT	3.25	A
USGS	12213100	10/2/2022 23:45	PDT	3.25	A
USGS	12213100	10/3/2022 0:00	PDT	3.25	A
USGS	12213100	10/3/2022 0:15	PDT	3.25	A
USGS	12213100	10/3/2022 0:30	PDT	3.25	A
USGS	12213100	10/3/2022 0:45	PDT	3.25	A
USGS	12213100	10/3/2022 1:00	PDT	3.25	A
USGS	12213100	10/3/2022 1:15	PDT	3.25	A
USGS	12213100	10/3/2022 1:30	PDT	3.25	A
USGS	12213100	10/3/2022 1:45	PDT	3.25	A
USGS	12213100	10/3/2022 2:00	PDT	3.25	A
USGS	12213100	10/3/2022 2:15	PDT	3.25	A
USGS	12213100	10/3/2022 2:30	PDT	3.25	A
USGS	12213100	10/3/2022 2:45	PDT	3.25	A
USGS	12213100	10/3/2022 3:00	PDT	3.25	A
USGS	12213100	10/3/2022 3:15	PDT	3.25	A
USGS	12213100	10/3/2022 3:30	PDT	3.25	A
USGS	12213100	10/3/2022 3:45	PDT	3.25	A
USGS	12213100	10/3/2022 4:00	PDT	3.25	A
USGS	12213100	10/3/2022 4:15	PDT	3.25	A
USGS	12213100	10/3/2022 4:30	PDT	3.25	A
USGS	12213100	10/3/2022 4:45	PDT	3.25	A
USGS	12213100	10/3/2022 5:00	PDT	3.25	A
USGS	12213100	10/3/2022 5:15	PDT	3.25	A
USGS	12213100	10/3/2022 5:30	PDT	3.25	A
USGS	12213100	10/3/2022 5:45	PDT	3.25	A
USGS	12213100	10/3/2022 6:00	PDT	3.25	A
USGS	12213100	10/3/2022 6:15	PDT	3.25	A
USGS	12213100	10/3/2022 6:30	PDT	3.25	A
USGS	12213100	10/3/2022 6:45	PDT	3.25	A
USGS	12213100	10/3/2022 7:00	PDT	3.25	A
USGS	12213100	10/3/2022 7:15	PDT	3.25	A
USGS	12213100	10/3/2022 7:30	PDT	3.25	A
USGS	12213100	10/3/2022 7:45	PDT	3.25	A
USGS	12213100	10/3/2022 8:00	PDT	3.25	A
USGS	12213100	10/3/2022 8:15	PDT	3.25	A
USGS	12213100	10/3/2022 8:30	PDT	3.25	A
USGS	12213100	10/3/2022 8:45	PDT	3.25	A
USGS	12213100	10/3/2022 9:00	PDT	3.25	A
USGS	12213100	10/3/2022 9:15	PDT	3.25	A
USGS	12213100	10/3/2022 9:30	PDT	3.26	A
USGS	12213100	10/3/2022 9:45	PDT	3.26	A
USGS	12213100	10/3/2022 10:00	PDT	3.26	A
USGS	12213100	10/3/2022 10:15	PDT	3.26	A
USGS	12213100	10/3/2022 10:30	PDT	3.26	A
USGS	12213100	10/3/2022 10:45	PDT	3.26	A
USGS	12213100	10/3/2022 11:00	PDT	3.26	A
USGS	12213100	10/3/2022 11:15	PDT	3.26	A
USGS	12213100	10/3/2022 11:30	PDT	3.26	A
USGS	12213100	10/3/2022 11:45	PDT	3.26	A
USGS	12213100	10/3/2022 12:00	PDT	3.27	A
USGS	12213100	10/3/2022 12:15	PDT	3.27	A
USGS	12213100	10/3/2022 12:30	PDT	3.27	A
USGS	12213100	10/3/2022 12:45	PDT	3.27	A
USGS	12213100	10/3/2022 13:00	PDT	3.27	A
USGS	12213100	10/3/2022 13:15	PDT	3.27	A
USGS	12213100	10/3/2022 13:30	PDT	3.27	A
USGS	12213100	10/3/2022 13:45	PDT	3.27	A
USGS	12213100	10/3/2022 14:00	PDT	3.27	A
USGS	12213100	10/3/2022 14:15	PDT	3.27	A
USGS	12213100	10/3/2022 14:30	PDT	3.27	A
USGS	12213100	10/3/2022 14:45	PDT	3.27	A
USGS	12213100	10/3/2022 15:00	PDT	3.27	A
USGS	12213100	10/3/2022 15:15	PDT	3.27	A
USGS	12213100	10/3/2022 15:30	PDT	3.28	A
USGS	12213100	10/3/2022 15:45	PDT	3.28	A
USGS	12213100	10/3/2022 16:00	PDT	3.28	A
USGS	12213100	10/3/2022 16:15	PDT	3.28	A
USGS	12213100	10/3/2022 16:30	PDT	3.28	A
USGS	12213100	10/3/2022 16:45	PDT	3.28	A
USGS	12213100	10/3/2022 17:00	PDT	3.28	A
USGS	12213100	10/3/2022 17:15	PDT	3.28	A
USGS	12213100	10/3/2022 17:30	PDT	3.28	A
USGS	12213100	10/3/2022 17:45	PDT	3.28	A
USGS	12213100	10/3/2022 18:00	PDT	3.28	A
USGS	12213100	10/3/2022 18:15	PDT	3.28	A
USGS	12213100	10/3/2022 18:30	PDT	3.28	A
USGS	12213100	10/3/2022 18:45	PDT	3.28	A
USGS	12213100	10/3/2022 19:00	PDT	3.28	A
